LocalidadOrigen,LocalidadDestino,distancia,tiempo
35,8,19206.4,1299.0
35,9,13561.5,1405.6
35,10,19868.2,1375.5
35,11,8522.4,712.8
35,12,12258.6,1101.5
35,13,11725.3,1032.7
35,14,11551.3,827.8
35,15,9344.1,850.2
35,16,831.4,124.6
35,17,9265.3,725.0
35,18,10558.8,717.0
35,19,5726.8,441.6
35,20,13888.5,903.6
35,21,12237.4,1000.7
35,22,18200.6,1271.9
35,23,6217.1,555.8
35,24,873.7,106.8
35,25,4158.1,410.5
35,26,9329.5,834.8
35,27,10063.6,893.1
35,28,5265.8,401.8
35,29,8398.1,621.3
35,30,17667.7,1252.8
35,31,5297.0,390.9
35,32,27700.1,2100.8
35,33,11456.0,1025.5
35,34,15438.7,1004.6
35,36,5499.8,637.8
35,37,11422.5,782.3
35,38,3049.8,290.2
35,39,10663.1,902.2
35,40,5861.0,505.2
35,41,12771.7,956.9
35,42,12600.2,1047.9
35,43,14902.0,999.4
35,44,6423.2,548.4
35,45,11321.5,959.1
35,46,7171.0,553.3
35,47,11610.6,846.7
35,48,18421.1,1382.5
35,49,8931.5,792.2
35,50,23705.1,1497.8
35,51,7619.4,703.5
35,52,8657.9,640.4
35,53,8586.4,966.3
35,54,7745.7,642.4
35,55,5387.2,419.1
35,56,10157.7,790.0
35,57,3752.9,400.5
35,58,10015.3,841.7
35,59,20834.5,1396.2
35,60,2587.7,266.5
35,61,11090.2,810.3
35,62,23923.8,1601.1
35,63,12436.5,1072.2
35,64,15171.3,1214.5
35,65,15293.3,993.3
35,66,13383.6,883.1
35,67,18595.7,1311.1
35,68,15318.0,1262.1
35,69,7681.1,730.4
35,70,10177.9,828.6
35,71,9607.3,902.9
35,72,22519.2,1484.5
35,73,11746.2,1050.5
35,74,3814.1,298.3
35,75,14896.5,1200.4
35,76,14199.1,1191.1
35,77,13012.8,866.9
35,78,28663.5,2200.3
35,79,14040.4,1019.0
35,80,6109.7,588.3
35,81,6429.1,579.0
35,82,13600.3,1108.4
35,83,13128.8,1061.3
35,84,7304.0,588.9
35,85,4634.5,496.5
35,86,5858.6,481.4
35,87,12227.4,1608.7
35,88,13103.6,1195.7
35,89,9338.8,888.5
35,90,5052.9,422.5
35,91,8571.3,719.8
36,1,25628.2,2383.4
36,2,14098.3,1372.5
36,3,15610.4,1429.9
36,4,12471.5,1089.3
36,5,13325.0,1193.7
36,6,26287.5,2118.4
36,7,21730.7,1742.7
36,8,14508.5,1247.1
36,9,18898.5,1990.7
36,10,15170.3,1323.6
36,11,4641.4,594.7
36,12,14832.2,1379.4
36,13,5421.9,627.9
36,14,13979.0,1164.3
36,15,4832.2,591.2
36,16,6431.1,696.5
36,17,13437.0,1113.0
36,18,12986.4,1053.5
36,19,11063.8,1026.7
36,20,19225.6,1488.7
36,21,7945.3,811.2
36,22,13502.7,1220.0
36,23,11554.2,1140.9
36,24,6357.0,733.5
36,25,3351.8,461.9
36,26,12612.2,1347.5
36,27,12491.2,1229.6
36,28,8548.4,914.5
36,29,10825.7,957.8
36,30,12969.8,1200.9
36,31,7724.7,727.4
36,32,25001.4,2051.3
36,33,13703.9,1296.0
36,34,19011.6,1543.1
36,35,6125.0,646.0
36,37,16759.5,1367.4
36,38,8649.5,854.6
36,39,10215.8,1158.7
36,40,6665.3,747.7
36,41,8430.7,912.1
36,42,7057.6,787.3
36,43,20239.1,1584.5
36,44,3930.9,464.3
36,45,10157.1,1007.8
36,46,12508.1,1138.4
36,47,16947.7,1431.8
36,48,13383.4,1164.2
36,49,12326.2,1157.6
36,50,19007.2,1445.9
36,51,5127.0,619.4
36,52,13994.9,1225.5
36,53,11869.1,1479.0
36,54,11028.4,1155.1
36,55,8669.8,931.8
36,56,12585.4,1126.5
36,57,9005.2,980.0
36,58,8127.6,956.7
36,59,18135.8,1346.7
36,60,7924.8,851.6
36,61,16427.2,1395.4
36,62,19225.9,1549.2
36,63,11272.1,1120.9
36,64,9382.5,927.4
36,65,17755.0,1473.2
36,66,18720.6,1468.2
36,67,15897.0,1261.6
36,68,12619.4,1212.6
36,69,11896.4,1266.8
36,70,7059.2,753.7
36,71,12890.0,1415.6
36,72,17821.4,1432.6
36,73,5442.7,645.7
36,74,7658.2,779.1
36,75,12197.8,1150.9
36,76,16626.8,1527.6
36,77,18349.9,1452.0
36,78,25964.9,2150.8
36,79,9699.4,974.2
36,80,11446.7,1173.4
36,81,9711.7,1091.7
36,82,7850.2,791.3
36,83,7761.0,744.6
36,84,10586.7,1101.6
36,85,2410.0,296.3
36,86,8286.2,817.9
36,87,15510.1,2121.4
36,88,15531.3,1532.2
36,89,14675.8,1473.6
36,90,8897.0,903.3
36,91,4852.1,621.0
37,1,34411.3,2777.7
37,2,14867.7,1410.3
37,3,30502.1,2266.6
37,4,7427.4,670.5
37,5,28216.8,2030.4
37,6,37446.8,2720.2
37,7,32890.1,2344.5
37,8,23291.7,1641.4
37,9,7151.5,794.3
37,10,23953.5,1717.9
37,11,19943.0,1403.6
37,12,15730.8,1473.2
37,13,22237.7,1691.2
37,14,9036.0,797.3
37,15,20381.9,1495.4
37,16,9080.6,837.3
37,17,6004.4,605.8
37,18,9402.2,775.8
37,19,4977.5,493.6
37,20,7947.3,607.1
37,21,20947.4,1547.1
37,22,22285.9,1614.3
37,23,3126.8,408.5
37,24,9918.9,931.3
37,25,12183.6,1130.2
37,26,10857.4,979.8
37,27,13260.7,1267.4
37,28,8917.4,917.4
37,29,9013.0,749.8
37,30,21753.0,1595.2
37,31,10197.7,884.9
37,32,36160.8,2653.1
37,33,14410.4,1369.0
37,34,9497.5,708.1
37,35,9219.6,865.8
37,36,15936.1,1354.6
37,38,7515.9,723.7
37,39,14781.2,1265.1
37,40,12488.5,1042.0
37,41,16857.0,1299.3
37,42,21310.3,1594.3
37,43,8960.8,702.9
37,44,14448.7,1268.1
37,45,16129.6,1312.6
37,46,5725.6,534.8
37,47,3984.1,367.7
37,48,28275.2,2000.9
37,49,7047.3,717.6
37,50,27790.4,1840.2
37,51,15750.7,1224.0
37,52,3757.5,371.7
37,53,12735.2,1328.1
37,54,10681.3,953.7
37,55,8794.4,892.2
37,56,10844.4,1024.9
37,57,8380.8,864.2
37,58,14100.6,1184.1
37,59,29295.2,1948.5
37,60,7988.5,818.5
37,61,3463.7,331.3
37,62,28009.1,1943.5
37,63,16152.6,1414.0
37,64,23901.5,1816.4
37,65,9352.1,696.8
37,66,7442.4,586.6
37,67,27056.4,1863.4
37,68,23666.1,1706.9
37,69,5545.6,547.5
37,70,19716.5,1392.4
37,71,6346.9,626.4
37,72,26604.5,1826.9
37,73,21778.3,1666.3
37,74,12394.5,1050.6
37,75,23357.2,1752.7
37,76,17396.2,1565.4
37,77,7071.6,570.4
37,78,37124.2,2752.6
37,79,18125.7,1361.4
37,80,5378.1,509.2
37,81,10655.7,1101.9
37,82,22798.4,1692.5
37,83,21838.9,1607.7
37,84,11007.3,978.2
37,85,15070.9,1213.3
37,86,9577.6,803.8
37,87,14126.1,1791.7
37,88,12357.7,1349.9
37,89,2393.8,249.4
37,90,13633.3,1174.8
37,91,19728.3,1388.2
38,1,31835.2,2581.3
38,2,13179.8,1182.0
38,3,22612.0,1801.4
38,4,8075.7,679.1
38,5,20326.6,1565.2
38,6,30950.0,2321.1
38,7,26393.3,1945.4
38,8,20715.6,1445.0
38,9,11433.5,1232.6
38,10,21377.4,1521.5
38,11,10486.3,866.0
38,12,13767.8,1247.5
38,13,13689.2,1185.9
38,14,12387.1,917.2
38,15,11308.0,1003.4
38,16,3018.9,270.8
38,17,7341.9,574.5
38,18,11394.5,806.4
38,19,3803.4,291.1
38,20,11965.1,753.1
38,21,14201.2,1153.9
38,22,19709.8,1417.9
38,23,4213.0,388.8
38,24,3857.3,364.8
38,25,6122.0,563.7
38,26,7185.0,779.2
38,27,11572.8,1039.1
38,28,3121.2,346.2
38,29,8973.8,673.9
38,30,19176.9,1398.8
38,31,6806.2,536.9
38,32,29664.0,2254.0
38,33,12965.2,1171.5
38,34,13515.3,854.1
38,35,3158.0,299.3
38,36,8038.7,793.5
38,37,9499.1,631.8
38,39,12172.3,1048.2
38,40,7370.2,651.2
38,41,14280.9,1102.9
38,42,14564.1,1201.1
38,43,12978.6,848.9
38,44,8387.1,701.6
38,45,13128.2,1105.2
38,46,5247.6,402.8
38,47,9687.2,696.2
38,48,20385.0,1535.7
38,49,7008.0,641.7
38,50,25214.3,1643.8
38,51,9583.2,856.7
38,52,6734.5,489.9
38,53,6350.7,893.3
38,54,5601.2,586.8
38,55,3242.6,363.5
38,56,11666.9,936.0
38,57,3723.2,427.2
38,58,11524.5,987.7
38,59,22798.3,1549.4
38,60,1926.9,252.0
38,61,9166.8,659.8
38,62,25433.0,1747.1
38,63,14243.2,1218.3
38,64,17135.2,1367.7
38,65,13369.9,842.8
38,66,11460.2,732.6
38,67,20559.5,1464.3
38,68,17281.9,1415.3
38,69,5553.2,557.4
38,70,12141.7,981.8
38,71,6271.1,769.0
38,72,24028.4,1630.5
38,73,13710.0,1203.7
38,74,6332.9,484.1
38,75,16860.4,1353.6
38,76,15708.3,1337.1
38,77,11089.4,716.4
38,78,30627.4,2353.5
38,79,15549.6,1165.0
38,80,3981.8,415.3
38,81,3721.1,482.9
38,82,15564.1,1261.6
38,83,15092.7,1214.5
38,84,5159.5,533.3
38,85,7173.4,652.2
38,86,7367.8,627.4
38,87,10082.8,1553.1
38,88,14612.8,1341.7
38,89,7210.9,715.5
38,90,7571.7,608.3
38,91,10535.2,873.0
39,1,22629.4,2008.8
39,2,6808.6,714.7
39,3,20065.1,1564.2
39,4,9233.7,730.0
39,5,18000.6,1308.4
39,6,27457.0,1975.4
39,7,22900.3,1599.7
39,8,11374.0,849.2
39,9,20772.4,1773.4
39,10,12035.8,925.7
39,11,11155.2,755.7
39,12,6089.9,674.2
39,13,13449.9,1043.3
39,14,7224.6,775.5
39,15,11594.1,847.5
39,16,9430.2,715.8
39,17,10199.2,753.7
39,18,9748.6,694.2
39,19,9751.7,851.2
39,20,11306.2,1099.4
39,21,12159.6,899.2
39,22,10503.9,845.4
39,23,10651.6,1003.7
39,24,10257.7,798.4
39,25,8987.3,679.1
39,26,18248.7,1454.2
39,27,4552.0,583.4
39,28,14184.9,1021.2
39,29,5463.8,538.5
39,30,9971.0,826.3
39,31,4533.6,381.2
39,32,26171.0,1908.3
39,33,4412.8,581.4
39,34,11991.0,1096.7
39,35,9404.3,700.5
39,36,11403.6,908.6
39,37,14481.8,1112.0
39,38,11429.9,877.4
39,40,4255.0,381.5
39,41,6977.6,636.1
39,42,12522.5,946.4
39,43,12414.2,1177.9
39,44,8918.8,735.4
39,45,4612.2,512.6
39,46,8866.3,786.6
39,47,14669.9,1176.4
39,48,18365.9,1317.3
39,49,7470.4,731.9
39,50,15097.6,1051.2
39,51,6962.9,576.1
39,52,11717.2,970.1
39,53,17505.6,1585.7
39,54,16664.9,1261.8
39,55,14306.4,1038.5
39,56,4023.4,530.9
39,57,8654.5,786.0
39,58,5312.8,536.2
39,59,15047.0,1157.5
39,60,9457.4,802.0
39,61,14149.5,1140.0
39,62,16091.4,1151.3
39,63,5431.8,585.5
39,64,15376.2,1114.6
39,65,10734.4,1026.8
39,66,16442.9,1212.8
39,67,17066.6,1118.6
39,68,11748.4,914.7
39,69,15329.7,1287.1
39,70,10928.7,744.5
39,71,14574.7,1436.8
39,72,14822.6,1058.0
39,73,12990.5,1018.4
39,74,12733.2,917.7
39,75,12197.7,991.4
39,76,8687.5,881.4
39,77,16072.1,1196.6
39,78,27134.4,2007.8
39,79,6676.6,604.3
39,80,12327.9,1127.9
39,81,15348.2,1198.4
39,82,14010.6,1044.6
39,83,13051.1,959.8
39,84,16223.2,1208.3
39,85,10538.4,767.3
39,86,4552.6,404.8
39,87,21146.6,2228.1
39,88,6969.3,936.6
39,89,16014.7,1228.5
39,90,13972.1,1041.9
39,91,10940.5,740.3
40,1,25184.5,2125.5
40,2,9107.5,883.4
40,3,18107.3,1441.9
40,4,7480.8,600.2
40,5,15822.0,1205.7
40,6,26445.3,1961.6
40,7,21888.6,1585.9
40,8,14064.8,989.2
40,9,16763.8,1702.2
40,10,14726.6,1065.7
40,11,6407.1,608.1
40,12,10915.6,883.4
40,13,9610.1,928.0
40,14,8988.3,675.2
40,15,7228.8,745.5
40,16,4734.3,457.1
40,17,8446.3,623.9
40,18,7995.7,564.4
40,19,8929.0,738.2
40,20,13336.1,1056.7
40,21,9696.6,794.4
40,22,13059.0,962.1
40,23,9419.4,852.4
40,24,5302.0,513.4
40,25,4014.7,360.0
40,26,13771.5,1198.8
40,27,7500.5,740.5
40,28,9707.7,765.8
40,29,5835.0,468.7
40,30,12526.1,943.0
40,31,2734.0,238.3
40,32,25159.3,1894.5
40,33,9787.4,800.0
40,34,14020.8,1054.0
40,35,4428.2,406.6
40,36,6431.1,589.5
40,37,14346.8,1048.6
40,38,6952.7,615.2
40,39,5305.3,649.3
40,41,7630.2,647.1
40,42,10059.4,841.6
40,43,14444.1,1135.2
40,44,3342.4,387.7
40,45,6240.6,511.8
40,46,8731.3,723.2
40,47,14534.9,1113.0
40,48,15880.3,1176.2
40,49,7335.4,668.5
40,50,18563.5,1188.0
40,51,3428.9,332.5
40,52,11582.2,906.7
40,53,13028.4,1330.3
40,54,12187.7,1006.4
40,55,9829.1,783.1
40,56,7594.7,637.4
40,57,4959.0,564.9
40,58,4211.1,460.7
40,59,18293.7,1189.9
40,60,5790.0,563.1
40,61,14014.5,1076.6
40,62,18782.2,1291.3
40,63,7355.6,624.9
40,64,12630.6,1008.2
40,65,12764.3,984.1
40,66,16307.9,1149.4
40,67,16054.9,1104.8
40,68,14439.3,1054.7
40,69,10883.4,1027.0
40,70,7739.8,659.8
40,71,11601.3,1238.6
40,72,17377.7,1174.7
40,73,9650.1,915.0
40,74,8256.0,662.3
40,75,12355.7,994.1
40,76,11636.0,1038.5
40,77,15937.2,1133.2
40,78,26122.7,1994.0
40,79,8898.8,709.2
40,80,9312.0,884.9
40,81,10871.0,943.0
40,82,11059.5,902.1
40,83,10588.1,855.0
40,84,11746.0,952.9
40,85,5565.8,448.2
40,86,3295.5,328.8
40,87,16669.3,1972.7
40,88,10540.5,1043.1
40,89,15879.7,1165.1
40,90,9494.9,786.5
40,91,6456.1,615.1
41,1,17808.8,1671.7
41,2,10681.6,967.5
41,3,14935.3,1170.8
41,4,11967.7,1079.0
41,5,12650.0,934.6
41,6,22176.9,1659.5
41,7,17620.1,1283.8
41,8,6689.2,535.4
41,9,24030.9,2084.3
41,10,7351.0,611.9
41,11,4376.2,307.8
41,12,9962.9,927.0
41,13,6670.9,595.4
41,14,13475.1,1154.0
41,15,4815.1,399.6
41,16,11394.5,971.5
41,17,12933.1,1102.7
41,18,12482.5,1043.2
41,19,13010.1,1162.1
41,20,18294.6,1499.0
41,21,5677.5,486.4
41,22,5683.3,508.3
41,23,13910.1,1314.6
41,24,12222.0,1054.1
41,25,8127.7,703.1
41,26,20213.1,1709.9
41,27,9621.4,917.4
41,28,16149.3,1276.9
41,29,9939.6,908.1
41,30,5150.4,489.2
41,31,9009.4,750.8
41,32,20890.8,1592.4
41,33,8834.6,843.6
41,34,18979.3,1496.3
41,35,12247.4,974.8
41,36,9944.1,897.7
41,37,17740.3,1422.9
41,38,13133.2,1124.9
41,39,6758.6,765.4
41,40,8166.6,727.2
41,42,6040.3,533.6
41,43,19402.6,1577.5
41,44,6375.3,572.4
41,45,6246.1,676.3
41,46,12124.7,1097.5
41,47,17928.4,1487.3
41,48,12708.3,905.1
41,49,10728.9,1042.8
41,50,11187.8,734.2
41,51,4840.7,513.8
41,52,14975.7,1281.0
41,53,19469.9,1841.4
41,54,18629.2,1517.5
41,55,16270.7,1294.2
41,56,11011.8,930.5
41,57,13130.3,1155.6
41,58,5558.5,554.5
41,59,10362.2,843.7
41,60,12192.8,1068.6
41,61,17407.9,1450.9
41,62,11406.5,837.5
41,63,5504.6,562.7
41,64,9458.6,737.1
41,65,17722.7,1426.4
41,66,19701.4,1523.7
41,67,11786.4,802.7
41,68,7063.6,600.9
41,69,17286.2,1532.5
41,70,4149.7,296.6
41,71,18004.1,1744.1
41,72,10002.0,720.9
41,73,6211.5,570.5
41,74,14697.6,1173.4
41,75,7512.8,677.6
41,76,12977.0,1167.3
41,77,19330.6,1507.5
41,78,21854.3,1691.9
41,79,2467.3,261.2
41,80,15714.7,1390.4
41,81,17312.6,1454.1
41,82,7887.5,631.0
41,83,6569.0,547.0
41,84,18187.5,1464.0
41,85,9817.4,839.9
41,86,9028.4,774.4
41,87,23110.9,2483.8
41,88,13957.7,1336.2
41,89,19273.1,1539.4
41,90,15936.4,1297.6
41,91,4161.4,292.4
42,1,22845.9,2059.0
42,2,16556.5,1391.8
42,3,9789.8,906.8
42,4,16939.8,1466.9
42,5,7504.4,670.6
42,6,20400.1,1568.5
42,7,15843.4,1192.8
42,8,7939.2,743.5
42,9,24640.7,2405.3
42,10,10959.2,981.5
42,11,4055.3,526.1
42,12,15837.8,1351.3
42,13,3547.2,433.8
42,14,18447.2,1541.9
42,15,3479.6,493.9
42,16,12868.7,1169.1
42,17,17905.2,1490.6
42,18,17454.7,1431.1
42,19,16806.0,1441.3
42,20,23266.7,1886.9
42,21,1474.1,245.2
42,22,10720.4,895.6
42,23,17296.4,1555.5
42,24,13696.2,1251.7
42,25,9356.1,918.5
42,26,18823.0,1883.5
42,27,15496.3,1341.7
42,28,14759.2,1450.5
42,29,14911.8,1296.0
42,30,10187.5,876.5
42,31,13981.5,1138.7
42,32,19114.1,1501.4
42,33,14709.5,1267.9
42,34,23951.5,1884.2
42,35,12846.3,1173.5
42,36,8747.5,890.1
42,37,22501.7,1782.0
42,38,14607.4,1322.5
42,39,12633.5,1189.7
42,40,13138.7,1115.1
42,41,6081.3,567.2
42,43,24374.7,1965.4
42,44,7849.5,770.0
42,45,12727.9,1087.2
42,46,17096.9,1485.4
42,47,22689.9,1846.4
42,48,7562.8,641.1
42,49,15701.0,1430.7
42,50,14021.0,1107.0
42,51,7554.0,779.5
42,52,19737.1,1640.1
42,53,18079.9,2015.0
42,54,17239.2,1691.1
42,55,14880.6,1467.8
42,56,15983.9,1318.4
42,57,14747.4,1394.6
42,58,10530.7,942.4
42,59,12248.5,796.8
42,60,13667.0,1266.2
42,61,22169.4,1810.0
42,62,13033.4,1101.0
42,63,11379.5,987.0
42,64,3836.1,406.1
42,65,22694.9,1814.3
42,66,24462.8,1882.8
42,67,10009.7,711.7
42,68,6732.0,662.7
42,69,18760.4,1730.1
42,70,3438.2,439.3
42,71,19478.3,1941.7
42,72,15039.1,1108.2
42,73,1843.5,254.7
42,74,13307.5,1347.0
42,75,6310.5,601.0
42,76,18851.9,1591.6
42,77,24092.1,1866.6
42,78,20077.5,1600.9
42,79,8342.2,685.5
42,80,17188.9,1588.0
42,81,15922.5,1627.7
42,82,2303.8,270.0
42,83,1344.3,185.2
42,84,16797.5,1637.6
42,85,8620.8,832.3
42,86,14000.5,1162.3
42,87,21720.8,2657.4
42,88,18929.8,1724.1
42,89,20418.0,1888.2
42,90,14546.3,1471.2
42,91,3840.5,510.7
43,1,36681.8,2846.2
43,2,12484.5,1202.1
43,3,32772.6,2335.1
43,4,7608.9,702.5
43,5,30487.3,2098.9
43,6,39717.3,2788.7
43,7,35160.6,2413.0
43,8,25562.2,1709.9
43,9,15152.6,1293.9
43,10,18820.6,1768.1
43,11,22213.5,1472.1
43,12,13347.6,1265.0
43,13,24508.2,1759.7
43,14,5727.3,546.9
43,15,22652.4,1563.9
43,16,14616.1,1019.4
43,17,7630.5,713.1
43,18,7019.0,567.6
43,19,9698.8,671.1
43,20,1920.1,201.5
43,21,23217.9,1615.6
43,22,24556.4,1682.8
43,23,10678.2,822.9
43,24,15454.5,1113.4
43,25,16600.5,1206.7
43,26,18858.5,1479.4
43,27,10877.5,1059.2
43,28,15514.4,1167.7
43,29,9641.6,720.9
43,30,17479.6,1633.6
43,31,12468.2,953.4
43,32,38431.3,2721.6
43,33,12027.2,1160.8
43,34,2152.4,218.0
43,35,14755.2,1047.9
43,36,17809.7,1377.1
43,37,8862.0,632.5
43,38,13051.5,905.8
43,39,12523.1,1224.0
43,40,14362.1,1064.5
43,41,19127.5,1367.8
43,42,23580.8,1662.8
43,44,18700.5,1347.9
43,45,12949.8,1132.9
43,46,10446.9,712.3
43,47,6141.9,527.6
43,48,30545.6,2069.4
43,49,8367.3,815.2
43,50,30060.9,1908.7
43,51,18021.2,1292.5
43,52,7617.5,572.9
43,53,18743.9,1714.8
43,54,17994.3,1408.3
43,55,15635.8,1185.0
43,56,10530.3,833.8
43,57,13102.1,1041.7
43,58,16371.1,1252.6
43,59,31565.7,2017.0
43,60,13524.1,1000.6
43,61,7509.6,598.4
43,62,30279.6,2012.0
43,63,13769.4,1205.8
43,64,26172.0,1884.9
43,65,2399.3,232.5
43,66,3695.1,332.5
43,67,29326.9,1931.9
43,68,25936.6,1775.4
43,69,13546.7,1047.1
43,70,21987.0,1460.9
43,71,14348.0,1126.0
43,72,28875.0,1895.4
43,73,24048.8,1734.8
43,74,17930.1,1232.7
43,75,25627.7,1821.2
43,76,15013.0,1357.2
43,77,3983.1,352.5
43,78,39394.7,2821.1
43,79,20396.2,1429.9
43,80,12275.0,947.8
43,81,16114.2,1304.4
43,82,25068.9,1761.0
43,83,24109.4,1676.2
43,84,17552.6,1354.8
43,85,16944.4,1235.8
43,86,11848.1,872.3
43,87,22127.2,2291.3
43,88,9974.5,1141.7
43,89,10394.9,749.0
43,90,19168.9,1356.9
43,91,21998.7,1456.7
44,1,23594.9,2050.4
44,2,11510.9,1067.4
44,3,16299.3,1298.8
44,4,10051.8,872.3
44,5,14014.0,1062.6
44,6,24637.3,1818.5
44,7,20080.6,1442.8
44,8,12475.2,914.1
44,9,18213.1,1832.9
44,10,13137.0,990.6
44,11,4599.1,465.0
44,12,10792.2,1026.9
44,13,7802.1,784.9
44,14,11559.3,947.3
44,15,5420.8,602.4
44,16,6441.1,596.7
44,17,11017.3,896.0
44,18,10566.7,836.5
44,19,10378.4,868.9
44,20,15907.1,1328.8
44,21,7888.6,651.3
44,22,11469.4,887.0
44,23,10868.8,983.1
44,24,7268.6,679.3
44,25,3221.8,333.4
44,26,15259.6,1335.1
44,27,10071.5,1012.6
44,28,11195.9,902.1
44,29,8406.0,740.8
44,30,10936.5,867.9
44,31,5305.0,510.4
44,32,23351.3,1751.4
44,33,9663.9,943.5
44,34,16591.9,1326.1
44,35,6418.7,601.1
44,36,4717.3,561.3
44,37,16074.1,1209.6
44,38,8179.8,750.1
44,39,6561.6,779.6
44,40,3538.7,441.9
44,41,5805.5,553.5
44,42,8251.4,698.5
44,43,17015.1,1407.3
44,45,6117.2,655.3
44,46,11822.6,980.6
44,47,16262.2,1274.0
44,48,14072.3,1033.1
44,49,9906.5,940.6
44,50,16973.9,1112.9
44,51,1196.2,155.1
44,52,13309.5,1067.7
44,53,14516.5,1466.6
44,54,13675.8,1142.7
44,55,11317.3,919.4
44,56,9373.2,886.5
44,57,8319.7,822.2
44,58,3919.9,510.5
44,59,16485.7,1046.8
44,60,7239.4,693.8
44,61,15741.8,1237.6
44,62,17192.6,1216.2
44,63,7125.4,732.6
44,64,10822.6,865.1
44,65,15335.3,1256.2
44,66,18035.2,1310.4
44,67,14246.9,961.7
44,68,10969.3,912.7
44,69,12332.8,1157.7
44,70,5931.8,516.7
44,71,13050.7,1369.3
44,72,15788.1,1099.6
44,73,7842.1,771.9
44,74,9744.1,798.6
44,75,10547.7,851.0
44,76,13806.3,1267.2
44,77,17664.4,1294.2
44,78,24314.7,1850.9
44,79,7074.1,615.6
44,80,10761.3,1015.6
44,81,12359.2,1079.3
44,82,9251.5,759.0
44,83,8780.1,711.9
44,84,13234.1,1089.2
44,85,4799.8,481.2
44,86,5866.5,600.9
44,87,18157.5,2109.0
44,88,12319.1,1292.2
44,89,13990.4,1315.8
44,90,10983.0,922.8
44,91,4648.1,472.0
45,1,17778.9,1874.0
45,2,6122.2,520.2
45,3,19191.4,1451.5
45,4,9949.8,998.6
45,5,17126.9,1195.7
45,6,26583.3,1862.7
45,7,22026.6,1487.0
45,8,10500.3,736.5
45,9,23710.3,2120.5
45,10,6681.0,723.5
45,11,10567.9,718.9
45,12,5403.5,479.7
45,13,12862.6,1006.5
45,14,7865.0,764.2
45,15,11006.8,810.7
45,16,12261.4,944.5
45,17,10915.2,1022.3
45,18,8063.6,959.7
45,19,12689.6,1198.3
45,20,11946.6,1088.1
45,21,11869.2,897.5
45,22,6138.2,688.8
45,23,16937.2,1334.5
45,24,12829.1,1000.8
45,25,10179.1,803.8
45,26,21298.6,1686.2
45,27,5061.9,470.1
45,28,17234.9,1253.2
45,29,8401.7,885.6
45,30,5340.1,589.0
45,31,7471.5,728.3
45,32,25297.3,1795.6
45,33,4275.2,396.3
45,34,12631.4,1085.4
45,35,11955.4,894.0
45,36,12595.5,1033.3
45,37,17419.7,1459.1
45,38,14248.2,1101.5
45,39,4137.9,469.2
45,40,7187.8,722.4
45,41,6103.9,523.4
45,42,12232.0,944.7
45,43,13054.6,1166.6
45,44,7289.1,787.0
45,46,11804.2,1133.7
45,47,16930.5,1482.6
45,48,17492.2,1204.6
45,49,10880.3,1068.0
45,50,10119.9,888.9
45,51,5333.2,627.7
45,52,14655.1,1317.2
45,53,20555.5,1817.7
45,54,19714.8,1493.8
45,55,17356.3,1270.5
45,56,6089.2,669.7
45,57,12638.5,1100.3
45,58,4603.7,642.3
45,59,14173.4,1044.8
45,60,13307.8,1045.2
45,61,17087.4,1487.1
45,62,11136.2,1003.2
45,63,1629.8,161.2
45,64,14502.6,1001.9
45,65,11374.8,1015.5
45,66,15776.2,1352.9
45,67,16192.9,1005.9
45,68,10874.8,802.0
45,69,18401.2,1509.1
45,70,10341.4,707.7
45,71,19119.1,1720.7
45,72,9972.1,923.2
45,73,12403.2,981.6
45,74,15783.1,1149.7
45,75,11324.0,878.7
45,76,8417.5,720.0
45,77,16064.2,1372.9
45,78,26260.7,1895.1
45,79,3493.7,437.6
45,80,16829.8,1367.0
45,81,18398.1,1430.4
45,82,14079.2,1042.1
45,83,12760.7,958.1
45,84,19273.1,1440.3
45,85,11730.2,892.0
45,86,7490.5,751.9
45,87,24196.5,2460.1
45,88,7609.7,925.3
45,89,18952.6,1575.6
45,90,17022.0,1273.9
45,91,10353.1,703.5
46,1,29144.3,2315.6
46,2,12616.8,1058.7
46,3,25235.1,1804.5
46,4,4051.0,461.7
46,5,22949.7,1568.3
46,6,32179.8,2258.1
46,7,27623.1,1882.4
46,8,18024.7,1179.3
46,9,13057.7,1194.0
46,10,18686.5,1255.8
46,11,14675.9,941.5
46,12,13135.1,1110.1
46,13,16970.7,1229.1
46,14,9007.6,599.3
46,15,15114.9,1033.3
46,16,5553.4,528.6
46,17,2476.4,400.5
46,18,8015.0,488.5
46,19,1039.6,171.7
46,20,9233.1,653.9
46,21,15680.4,1085.0
46,22,17018.8,1152.2
46,23,2687.0,332.6
46,24,6391.8,622.6
46,25,9459.9,722.1
46,26,10515.4,1109.9
46,27,11009.8,915.8
46,28,6451.6,676.9
46,29,5854.3,392.8
46,30,16486.0,1133.1
46,31,4930.7,422.8
46,32,30893.7,2191.0
46,33,12083.7,1027.3
46,34,10783.3,754.9
46,35,5692.4,557.1
46,36,10669.1,892.5
46,37,6767.1,532.6
46,38,3988.7,415.0
46,39,9514.2,803.0
46,40,7221.4,579.9
46,41,11590.0,837.2
46,42,16043.2,1132.2
46,43,10246.6,749.7
46,44,11559.9,863.3
46,45,10862.6,850.5
46,47,6955.2,597.0
46,48,23008.1,1538.8
46,49,1836.8,298.8
46,50,22523.3,1378.1
46,51,10483.7,761.9
